date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner
2019-09-09,Poland,Austria,0,0,UEFA Euro qualification,Warsaw,Poland,False,TIE
2019-09-09,Scotland,Belgium,0,4,UEFA Euro qualification,Glasgow,Scotland,False,Belgium
2019-09-09,Russia,Kazakhstan,1,0,UEFA Euro qualification,Kaliningrad,Russia,False,Russia
2019-09-10,Argentina,Mexico,4,0,Friendly,San Antonio,United States,True,Argentina
2019-09-10,Brazil,Peru,0,1,Friendly,Los Angeles,United States,True,Peru
2019-09-10,Colombia,Venezuela,0,0,Friendly,Tampa,United States,True,TIE
2019-09-10,Ecuador,Bolivia,3,0,Friendly,Cuenca,Ecuador,False,Ecuador
2019-09-10,Honduras,Chile,2,1,Friendly,San Pedro Sula,Honduras,False,Honduras
2019-09-10,Ivory Coast,Tunisia,2,1,Friendly,Rouen,France,True,Ivory Coast
2019-09-10,Morocco,Niger,1,0,Friendly,Marrakech,Morocco,False,Morocco
2019-09-10,Ukraine,Nigeria,2,2,Friendly,Dnipro,Ukraine,False,TIE
2019-09-10,United States,Uruguay,1,1,Friendly,St. Louis,United States,False,TIE
2019-09-10,England,Kosovo,5,3,UEFA Euro qualification,London,England,False,England
2019-09-10,Luxembourg,Serbia,1,3,UEFA Euro qualification,Luxembourg City,Luxembourg,False,Serbia
2019-09-10,Lithuania,Portugal,1,5,UEFA Euro qualification,Vilnius,Lithuania,False,Portugal
2019-09-10,France,Andorra,3,0,UEFA Euro qualification,Paris,France,False,France
2019-09-10,Cuba,Canada,0,1,CONCACAF Nations League,George Town,Cayman Islands,True,Canada
2019-09-10,Kuwait,Australia,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,False,Australia
2019-09-10,Myanmar,Japan,0,2,FIFA World Cup qualification,Yangon,Myanmar,False,Japan
2019-09-21,Algeria,Morocco,0,0,African Nations Championship qualification,Blida,Algeria,False,TIE
2019-09-21,Tunisia,Libya,1,0,African Nations Championship qualification,RadÃ¨s,Tunisia,False,Tunisia
2019-09-21,Mauritania,Mali,0,0,African Nations Championship qualification,Nouakchott,Mauritania,False,TIE
2019-09-21,Senegal,Guinea,1,0,African Nations Championship qualification,ThiÃ¨s,Senegal,False,Senegal
2019-09-22,Togo,Nigeria,4,1,African Nations Championship qualification,LomÃ©,Togo,False,Togo
2019-10-02,Mexico,Trinidad and Tobago,2,0,Friendly,Toluca,Mexico,False,Mexico
2019-10-09,Germany,Argentina,2,2,Friendly,Dortmund,Germany,False,TIE
2019-10-10,Netherlands,Northern Ireland,3,1,UEFA Euro qualification,Rotterdam,Netherlands,False,Netherlands
2019-10-10,Croatia,Hungary,3,0,UEFA Euro qualification,Split,Croatia,False,Croatia
2019-10-10,Slovakia,Wales,1,1,UEFA Euro qualification,Trnava,Slovakia,False,TIE
2019-10-10,Austria,Israel,3,1,UEFA Euro qualification,Vienna,Austria,False,Austria
2019-10-10,Latvia,Poland,0,3,UEFA Euro qualification,Riga,Latvia,False,Poland
2019-10-10,Belgium,San Marino,9,0,UEFA Euro qualification,Brussels,Belgium,False,Belgium
2019-10-10,Russia,Scotland,4,0,UEFA Euro qualification,Moscow,Russia,False,Russia
2019-10-10,Algeria,DR Congo,1,1,Friendly,Blida,Algeria,False,TIE
2019-10-10,Brazil,Senegal,1,1,Friendly,Kallang,Singapore,True,TIE
2019-10-10,Serbia,Paraguay,1,0,Friendly,Belgrade,Serbia,False,Serbia
2019-10-10,Venezuela,Bolivia,4,1,Friendly,Caracas,Venezuela,False,Venezuela
2019-10-10,Haiti,Costa Rica,1,1,CONCACAF Nations League,Port-au-Prince,Haiti,False,TIE
2019-10-10,Australia,Nepal,5,0,FIFA World Cup qualification,Canberra,Australia,False,Australia
2019-10-10,Japan,Mongolia,6,0,FIFA World Cup qualification,Saitama,Japan,False,Japan
2019-10-11,Czech Republic,England,2,1,UEFA Euro qualification,Prague,Czech Republic,False,Czech Republic
2019-10-11,Portugal,Luxembourg,3,0,UEFA Euro qualification,Lisbon,Portugal,False,Portugal
2019-10-11,Ukraine,Lithuania,2,0,UEFA Euro qualification,Kharkiv,Ukraine,False,Ukraine
2019-10-11,Iceland,France,0,1,UEFA Euro qualification,ReykjavÃ­k,Iceland,False,France
2019-10-11,Morocco,Libya,1,1,Friendly,Morocco,Morocco,False,TIE
2019-10-11,Uruguay,Peru,1,0,Friendly,Montevideo,Uruguay,False,Uruguay
2019-10-11,Bermuda,Mexico,1,5,CONCACAF Nations League,Hamilton,Bermuda,False,Mexico
2019-10-12,Denmark,Switzerland,1,0,UEFA Euro qualification,Copenhagen,Denmark,False,Denmark
2019-10-12,Faroe Islands,Romania,0,3,UEFA Euro qualification,TÃ³rshavn,Faroe Islands,False,Romania
2019-10-12,Malta,Sweden,0,4,UEFA Euro qualification,Attard,Malta,False,Sweden
2019-10-12,Norway,Spain,1,1,UEFA Euro qualification,Oslo,Norway,False,TIE
2019-10-12,Italy,Greece,2,0,UEFA Euro qualification,Rome,Italy,False,Italy
2019-10-12,Colombia,Chile,0,0,Friendly,Alicante,Spain,True,TIE
2019-10-12,Tunisia,Cameroon,0,0,Friendly,RadÃ¨s,Tunisia,False,TIE
2019-10-13,Belarus,Netherlands,1,2,UEFA Euro qualification,Minsk,Belarus,False,Netherlands
2019-10-13,Estonia,Germany,0,3,UEFA Euro qualification,Tallinn,Estonia,False,Germany
2019-10-13,Hungary,Azerbaijan,1,0,UEFA Euro qualification,Budapest,Hungary,False,Hungary
2019-10-13,Wales,Croatia,1,1,UEFA Euro qualification,Cardiff,Wales,False,TIE
2019-10-13,Poland,North Macedonia,2,0,UEFA Euro qualification,Warsaw,Poland,False,Poland
2019-10-13,Slovenia,Austria,0,1,UEFA Euro qualification,Ljubljana,Slovenia,False,Austria
2019-10-13,Scotland,San Marino,6,0,UEFA Euro qualification,Glasgow,Scotland,False,Scotland
2019-10-13,Cyprus,Russia,0,5,UEFA Euro qualification,Nicosia,Cyprus,False,Russia
2019-10-13,Kazakhstan,Belgium,0,2,UEFA Euro qualification,Nur-Sultan,Kazakhstan,False,Belgium
2019-10-13,Brazil,Nigeria,1,1,Friendly,Kallang,Singapore,True,TIE
2019-10-13,Ecuador,Argentina,1,6,Friendly,Elche,Spain,True,Argentina
2019-10-13,Slovakia,Paraguay,1,1,Friendly,Bratislava,Slovakia,False,TIE
2019-10-13,South Africa,Mali,2,1,Friendly,Port Elizabeth,South Africa,False,South Africa
2019-10-13,Costa Rica,CuraÃ§ao,0,0,CONCACAF Nations League,San JosÃ©,Costa Rica,False,TIE
2019-10-14,Bulgaria,England,0,6,UEFA Euro qualification,Sofia,Bulgaria,False,England
2019-10-14,Lithuania,Serbia,1,2,UEFA Euro qualification,Vilnius,Lithuania,False,Serbia
2019-10-14,Ukraine,Portugal,2,1,UEFA Euro qualification,Kyiv,Ukraine,False,Ukraine
2019-10-14,France,Turkey,1,1,UEFA Euro qualification,Paris,France,False,TIE
2019-10-14,Egypt,Botswana,1,0,Friendly,Cairo,Egypt,False,Egypt
2019-10-14,Venezuela,Trinidad and Tobago,2,0,Friendly,Caracas,Venezuela,False,Venezuela
2019-10-15,Switzerland,Republic of Ireland,2,0,UEFA Euro qualification,Geneva,Switzerland,False,Switzerland
2019-10-15,Sweden,Spain,1,1,UEFA Euro qualification,Stockholm,Sweden,False,TIE
2019-10-15,Romania,Norway,1,1,UEFA Euro qualification,Bucharest,Romania,False,TIE
2019-10-15,Liechtenstein,Italy,0,5,UEFA Euro qualification,Vaduz,Liechtenstein,False,Italy
2019-10-15,Algeria,Colombia,3,0,Friendly,Villeneuve D'Ascq,Algeria,False,Algeria
2019-10-15,Chile,Guinea,3,2,Friendly,Alicante,Spain,True,Chile
2019-10-15,Denmark,Luxembourg,4,0,Friendly,Aalborg,Denmark,False,Denmark
2019-10-15,Morocco,Gabon,2,3,Friendly,Morocco,Morocco,False,Gabon
2019-10-15,Peru,Uruguay,1,1,Friendly,Lima,Peru,False,TIE
2019-10-15,Canada,United States,2,0,CONCACAF Nations League,Toronto,Canada,False,Canada
2019-10-15,Mexico,Panama,3,1,CONCACAF Nations League,Mexico City,Mexico,False,Mexico
2019-10-15,Taiwan,Australia,1,7,FIFA World Cup qualification,Kaohsiung,Taiwan,False,Australia
2019-10-15,Tajikistan,Japan,0,3,FIFA World Cup qualification,Dushanbe,Tajikistan,False,Japan
2019-10-19,Morocco,Algeria,3,0,African Nations Championship qualification,Berkane,Morocco,False,Morocco
2019-10-19,Nigeria,Togo,2,0,African Nations Championship qualification,Nigeria,Nigeria,False,Nigeria
2019-10-20,Libya,Tunisia,1,2,African Nations Championship qualification,Libya,Libya,False,Tunisia
2019-10-20,Guinea,Senegal,1,0,African Nations Championship qualification,Conakry,Guinea,False,Guinea
2019-10-20,Mali,Mauritania,2,0,African Nations Championship qualification,Mali,Mali,False,Mali
2019-11-07,Egypt,Liberia,1,0,Friendly,Alexandria,Egypt,False,Egypt
2019-11-13,Cameroon,Cape Verde,0,0,African Cup of Nations qualification,YaoundÃ©,Cameroon,False,TIE
2019-11-13,Senegal,Congo,2,0,African Cup of Nations qualification,ThiÃ¨s,Senegal,False,Senegal
2019-11-13,Nigeria,Benin,2,1,African Cup of Nations qualification,Uyo,Nigeria,False,Nigeria
2019-11-14,Mali,Guinea,2,2,African Cup of Nations qualification,Bamako,Mali,False,TIE
2019-11-14,Egypt,Kenya,1,1,African Cup of Nations qualification,Alexandria,Egypt,False,TIE
2019-11-14,Algeria,Zambia,5,0,African Cup of Nations qualification,Blida,Algeria,False,Algeria
2019-11-14,England,Montenegro,7,0,UEFA Euro qualification,London,England,False,England
2019-11-14,Portugal,Lithuania,6,0,UEFA Euro qualification,Faro-LoulÃ©,Portugal,False,Portugal
2019-11-14,Serbia,Luxembourg,3,2,UEFA Euro qualification,Belgrade,Serbia,False,Serbia
2019-11-14,France,Moldova,2,1,UEFA Euro qualification,Paris,France,False,France
2019-11-14,CuraÃ§ao,Costa Rica,1,2,CONCACAF Nations League,Willemstad,CuraÃ§ao,False,Costa Rica
2019-11-14,Ecuador,Trinidad and Tobago,3,0,Friendly,Portoviejo,Ecuador,False,Ecuador
2019-11-14,Ukraine,Estonia,1,0,Friendly,Zaporizhia,Ukraine,False,Ukraine
2019-11-14,Jordan,Australia,0,1,FIFA World Cup qualification,Amman,Jordan,False,Australia
2019-11-14,Kyrgyzstan,Japan,0,2,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,Japan
2019-11-15,Morocco,Mauritania,0,0,African Cup of Nations qualification,Rabat,Morocco,False,TIE
2019-11-15,Tunisia,Libya,4,1,African Cup of Nations qualification,RadÃ¨s,Tunisia,False,Tunisia
2019-11-15,Denmark,Gibraltar,6,0,UEFA Euro qualification,Copenhagen,Denmark,False,Denmark
2019-11-15,Switzerland,Georgia,1,0,UEFA Euro qualification,St. Gallen,Switzerland,False,Switzerland
2019-11-15,Norway,Faroe Islands,4,0,UEFA Euro qualification,Oslo,Norway,False,Norway
2019-11-15,Spain,Malta,7,0,UEFA Euro qualification,CÃ¡diz,Spain,False,Spain
2019-11-15,Romania,Sweden,0,2,UEFA Euro qualification,Bucharest,Romania,False,Sweden
2019-11-15,Brazil,Argentina,0,1,SuperclÃ¡sico de las AmÃ©ricas,Riyadh,Saudi Arabia,True,Argentina
2019-11-15,Bosnia and Herzegovina,Italy,0,3,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,Italy
2019-11-15,United States,Canada,4,1,CONCACAF Nations League,Orlando,United States,False,United States
2019-11-15,Panama,Mexico,0,3,CONCACAF Nations League,Panama City,Panama,False,Mexico
2019-11-15,Colombia,Peru,1,0,Friendly,Miami Gardens,United States,True,Colombia
2019-11-15,Hungary,Uruguay,1,2,Friendly,Budapest,Hungary,False,Uruguay
2019-11-16,Northern Ireland,Netherlands,0,0,UEFA Euro qualification,Belfast,Northern Ireland,False,TIE
2019-11-16,Germany,Belarus,4,0,UEFA Euro qualification,MÃ¶nchengladbach,Germany,False,Germany
2019-11-16,Croatia,Slovakia,3,1,UEFA Euro qualification,Rijeka,Croatia,False,Croatia
2019-11-16,Azerbaijan,Wales,0,2,UEFA Euro qualification,Baku,Azerbaijan,False,Wales
2019-11-16,Austria,North Macedonia,2,1,UEFA Euro qualification,Vienna,Austria,False,Austria
2019-11-16,Israel,Poland,1,2,UEFA Euro qualification,Jerusalem,Israel,False,Poland
2019-11-16,Cyprus,Scotland,1,2,UEFA Euro qualification,Nicosia,Cyprus,False,Scotland
2019-11-16,Russia,Belgium,1,4,UEFA Euro qualification,Saint Petersburg,Russia,False,Belgium
2019-11-17,Chad,Mali,0,2,African Cup of Nations qualification,N'Djamena,Chad,False,Mali
2019-11-17,Rwanda,Cameroon,0,1,African Cup of Nations qualification,Kigali,Rwanda,False,Cameroon
2019-11-17,Eswatini,Senegal,1,4,African Cup of Nations qualification,Manzini,Eswatini,False,Senegal
2019-11-17,Lesotho,Nigeria,2,4,African Cup of Nations qualification,Maseru,Lesotho,False,Nigeria
2019-11-17,Kosovo,England,0,4,UEFA Euro qualification,Pristina,Kosovo,False,England
2019-11-17,Luxembourg,Portugal,0,2,UEFA Euro qualification,Luxembourg City,Luxembourg,False,Portugal
2019-11-17,Serbia,Ukraine,2,2,UEFA Euro qualification,Belgrade,Serbia,False,TIE
2019-11-17,Albania,France,0,2,UEFA Euro qualification,Tirana,Albania,False,France
2019-11-17,Costa Rica,Haiti,1,1,CONCACAF Nations League,San JosÃ©,Costa Rica,False,TIE
2019-11-18,Comoros,Egypt,0,0,African Cup of Nations qualification,Moroni,Comoros,False,TIE
2019-11-18,Botswana,Algeria,0,1,African Cup of Nations qualification,Gaborone,Botswana,False,Algeria
2019-11-18,Republic of Ireland,Denmark,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,TIE
2019-11-18,Gibraltar,Switzerland,1,6,UEFA Euro qualification,Gibraltar,Gibraltar,False,Switzerland
2019-11-18,Malta,Norway,1,2,UEFA Euro qualification,Attard,Malta,False,Norway
2019-11-18,Spain,Romania,5,0,UEFA Euro qualification,Madrid,Spain,False,Spain
2019-11-18,Sweden,Faroe Islands,3,0,UEFA Euro qualification,Stockholm,Sweden,False,Sweden
2019-11-18,Italy,Armenia,9,1,UEFA Euro qualification,Palermo,Italy,False,Italy
2019-11-18,Argentina,Uruguay,2,2,Friendly,Tel Aviv,Israel,True,TIE
2019-11-19,Burundi,Morocco,0,3,African Cup of Nations qualification,Bujumbura,Burundi,False,Morocco
2019-11-19,Equatorial Guinea,Tunisia,0,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,Tunisia
2019-11-19,Germany,Northern Ireland,6,1,UEFA Euro qualification,Frankfurt,Germany,False,Germany
2019-11-19,Netherlands,Estonia,5,0,UEFA Euro qualification,Amsterdam,Netherlands,False,Netherlands
2019-11-19,Wales,Hungary,2,0,UEFA Euro qualification,Cardiff,Wales,False,Wales
2019-11-19,Slovakia,Azerbaijan,2,0,UEFA Euro qualification,Trnava,Slovakia,False,Slovakia
2019-11-19,Japan,Venezuela,1,4,Kirin Challenge Cup,Suita,Japan,False,Venezuela
2019-11-19,Poland,Slovenia,3,2,UEFA Euro qualification,Warsaw,Poland,False,Poland
2019-11-19,Latvia,Austria,1,0,UEFA Euro qualification,Riga,Latvia,False,Latvia
2019-11-19,Scotland,Kazakhstan,3,1,UEFA Euro qualification,Glasgow,Scotland,False,Scotland
2019-11-19,Belgium,Cyprus,6,1,UEFA Euro qualification,Brussels,Belgium,False,Belgium
2019-11-19,San Marino,Russia,0,5,UEFA Euro qualification,Serravalle,San Marino,False,Russia
2019-11-19,Mexico,Bermuda,2,1,CONCACAF Nations League,Mexico City,Mexico,False,Mexico
2019-11-19,Brazil,South Korea,3,0,Friendly,Abu Dhabi,United Arab Emirates,True,Brazil
2019-11-19,Croatia,Georgia,2,1,Friendly,Pula,Croatia,False,Croatia
2019-11-19,Ecuador,Colombia,0,1,Friendly,Harrison,United States,True,Colombia
2019-12-10,China PR,Japan,1,2,EAFF Championship,Busan,South Korea,True,Japan
2019-12-14,Japan,Hong Kong,5,0,EAFF Championship,Busan,South Korea,True,Japan
2019-12-18,South Korea,Japan,1,0,EAFF Championship,Busan,South Korea,False,South Korea
2020-01-07,Barbados,Canada,1,4,Friendly,Irvine,United States,True,Canada
2020-01-09,Moldova,Sweden,0,1,Friendly,Doha,Qatar,True,Sweden
2020-01-10,Barbados,Canada,1,4,Friendly,Irvine,United States,True,Canada
2020-01-12,Kosovo,Sweden,0,1,Friendly,Doha,Qatar,True,Sweden
2020-01-15,Canada,Iceland,0,1,Friendly,Irvine,United States,True,Iceland
2020-02-01,United States,Costa Rica,1,0,Friendly,Carson,United States,False,United States
2020-09-03,Germany,Spain,1,1,UEFA Nations League,Stuttgart,Germany,False,TIE
2020-09-03,Ukraine,Switzerland,2,1,UEFA Nations League,Lviv,Ukraine,False,Ukraine
2020-09-03,Russia,Serbia,3,1,UEFA Nations League,Moscow,Russia,False,Russia
2020-09-03,Turkey,Hungary,0,1,UEFA Nations League,Sivas,Turkey,False,Hungary
2020-09-03,Finland,Wales,0,1,UEFA Nations League,Helsinki,Finland,False,Wales
2020-09-04,Italy,Bosnia and Herzegovina,1,1,UEFA Nations League,Florence,Italy,False,TIE
2020-09-04,Netherlands,Poland,1,0,UEFA Nations League,Amsterdam,Netherlands,False,Netherlands
2020-09-04,Norway,Austria,1,2,UEFA Nations League,Oslo,Norway,False,Austria
2020-09-04,Romania,Northern Ireland,1,1,UEFA Nations League,Bucharest,Romania,False,TIE
2020-09-04,Scotland,Israel,1,1,UEFA Nations League,Glasgow,Scotland,False,TIE
2020-09-04,Slovakia,Czech Republic,1,3,UEFA Nations League,Bratislava,Slovakia,False,Czech Republic
2020-09-05,Iceland,England,0,1,UEFA Nations League,ReykjavÃ­k,Iceland,False,England
2020-09-05,Denmark,Belgium,0,2,UEFA Nations League,Copenhagen,Denmark,False,Belgium
2020-09-05,Portugal,Croatia,4,1,UEFA Nations League,Porto,Portugal,False,Portugal
2020-09-05,Sweden,France,0,1,UEFA Nations League,Stockholm,Sweden,False,France
2020-09-06,Spain,Ukraine,4,0,UEFA Nations League,Madrid,Spain,False,Spain
2020-09-06,Switzerland,Germany,1,1,UEFA Nations League,Basel,Switzerland,False,TIE
2020-09-06,Hungary,Russia,2,3,UEFA Nations League,Budapest,Hungary,False,Russia
2020-09-06,Serbia,Turkey,0,0,UEFA Nations League,Belgrade,Serbia,False,TIE
2020-09-06,Wales,Bulgaria,1,0,UEFA Nations League,Cardiff,Wales,False,Wales
2020-09-07,Bosnia and Herzegovina,Poland,1,2,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,Poland
2020-09-07,Netherlands,Italy,0,1,UEFA Nations League,Amsterdam,Netherlands,False,Italy
2020-09-07,Northern Ireland,Norway,1,5,UEFA Nations League,Belfast,Northern Ireland,False,Norway
2020-09-07,Austria,Romania,2,3,UEFA Nations League,Klagenfurt,Austria,False,Romania
2020-09-07,Czech Republic,Scotland,1,2,UEFA Nations League,Olomouc,Czech Republic,False,Scotland
2020-09-07,Israel,Slovakia,1,1,UEFA Nations League,Netanya,Israel,False,TIE
2020-09-08,Belgium,Iceland,5,1,UEFA Nations League,Brussels,Belgium,False,Belgium
2020-09-08,Denmark,England,0,0,UEFA Nations League,Copenhagen,Denmark,False,TIE
2020-09-08,France,Croatia,4,2,UEFA Nations League,Paris,France,False,France
2020-09-08,Sweden,Portugal,0,2,UEFA Nations League,Stockholm,Sweden,False,Portugal
2020-10-07,Austria,Greece,2,1,Friendly,Klagenfurt,Austria,False,Austria
2020-10-07,Denmark,Faroe Islands,4,0,Friendly,Herning,Denmark,False,Denmark
2020-10-07,France,Ukraine,7,1,Friendly,Paris,France,False,France
2020-10-07,Germany,Turkey,3,3,Friendly,Cologne,Germany,False,TIE
2020-10-07,Italy,Moldova,6,0,Friendly,Florence,Italy,False,Italy
2020-10-07,Netherlands,Mexico,0,1,Friendly,Amsterdam,Netherlands,False,Mexico
2020-10-07,Poland,Finland,5,1,Friendly,GdaÅsk,Poland,False,Poland
2020-10-07,Portugal,Spain,0,0,Friendly,Lisbon,Portugal,False,TIE
2020-10-07,Switzerland,Croatia,1,2,Friendly,St. Gallen,Switzerland,False,Croatia
2020-10-08,Belgium,Ivory Coast,1,1,Friendly,Brussels,Belgium,False,TIE
2020-10-08,England,Wales,3,0,Friendly,London,England,False,England
2020-10-08,Russia,Sweden,1,2,Friendly,Moscow,Russia,False,Sweden
2020-10-08,Paraguay,Peru,2,2,FIFA World Cup qualification,AsunciÃ³n,Paraguay,False,TIE
2020-10-08,Uruguay,Chile,2,1,FIFA World Cup qualification,Montevideo,Uruguay,False,Uruguay
2020-10-08,Argentina,Ecuador,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,Argentina
2020-10-08,Iceland,Romania,2,1,UEFA Euro qualification,ReykjavÃ­k,Iceland,False,Iceland
2020-10-08,Bulgaria,Hungary,1,3,UEFA Euro qualification,Sofia,Bulgaria,False,Hungary
2020-10-08,Slovakia,Republic of Ireland,0,0,UEFA Euro qualification,Bratislava,Slovakia,False,Slovakia
2020-10-08,Scotland,Israel,0,0,UEFA Euro qualification,Glasgow,Scotland,False,Scotland
2020-10-08,Norway,Serbia,1,2,UEFA Euro qualification,Oslo,Norway,False,Serbia
2020-10-09,Japan,Cameroon,0,0,Friendly,Utrecht,Netherlands,True,TIE
2020-10-09,Mali,Ghana,3,0,Friendly,Antalya,Turkey,True,Mali
2020-10-09,Morocco,Senegal,3,1,Friendly,Rabat,Morocco,False,Morocco
2020-10-09,Nigeria,Algeria,0,1,Friendly,Klagenfurt,Austria,True,Algeria
2020-10-09,Tunisia,Sudan,3,0,Friendly,RadÃ¨s,Tunisia,False,Tunisia
2020-10-09,Colombia,Venezuela,3,0,FIFA World Cup qualification,Barranquilla,Colombia,False,Colombia
2020-10-09,Brazil,Bolivia,5,0,FIFA World Cup qualification,SÃ£o Paulo,Brazil,False,Brazil
2020-10-10,Spain,Switzerland,1,0,UEFA Nations League,Madrid,Spain,False,Spain
2020-10-10,Ukraine,Germany,1,2,UEFA Nations League,Kyiv,Ukraine,False,Germany
2020-10-10,Costa Rica,Panama,0,1,Friendly,San JosÃ©,Costa Rica,False,Panama
2020-10-11,Bosnia and Herzegovina,Netherlands,0,0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,TIE
2020-10-11,Poland,Italy,0,0,UEFA Nations League,GdaÅsk,Poland,False,TIE
2020-10-11,England,Belgium,2,1,UEFA Nations League,London,England,False,England
2020-10-11,Iceland,Denmark,0,3,UEFA Nations League,ReykjavÃ­k,Iceland,False,Denmark
2020-10-11,Croatia,Sweden,2,1,UEFA Nations League,Zagreb,Croatia,False,Croatia
2020-10-11,France,Portugal,0,0,UEFA Nations League,Paris,France,False,TIE
2020-10-11,Norway,Romania,4,0,UEFA Nations League,Oslo,Norway,False,Norway
2020-10-11,Northern Ireland,Austria,0,1,UEFA Nations League,Belfast,Northern Ireland,False,Austria
2020-10-11,Scotland,Slovakia,1,0,UEFA Nations League,Glasgow,Scotland,False,Scotland
2020-10-11,Serbia,Hungary,0,1,UEFA Nations League,Belgrade,Serbia,False,Hungary
2020-10-11,Russia,Turkey,1,1,UEFA Nations League,Moscow,Russia,False,TIE
2020-10-11,Republic of Ireland,Wales,0,0,UEFA Nations League,Dublin,Republic of Ireland,False,TIE
2020-10-13,Cameroon,South Sudan,0,0,Friendly,YaoundÃ©,Cameroon,False,TIE
2020-10-13,Germany,Switzerland,3,3,UEFA Nations League,Cologne,Germany,False,TIE
2020-10-13,Ukraine,Spain,1,0,UEFA Nations League,Kyiv,Ukraine,False,Ukraine
2020-10-13,Costa Rica,Panama,0,1,Friendly,San JosÃ©,Costa Rica,False,Panama
2020-10-13,Japan,Ivory Coast,1,0,Friendly,Utrecht,Netherlands,True,Japan
2020-10-13,Mexico,Algeria,2,2,Friendly,The Hague,Netherlands,True,TIE
2020-10-13,Morocco,DR Congo,1,1,Friendly,Rabat,Morocco,False,TIE
2020-10-13,Nigeria,Tunisia,1,1,Friendly,Sankt Veit an der Glan,Austria,True,TIE
2020-10-13,Bolivia,Argentina,1,2,FIFA World Cup qualification,La Paz,Bolivia,False,Argentina
2020-10-13,Ecuador,Uruguay,4,2,FIFA World Cup qualification,Quito,Ecuador,False,Ecuador
2020-10-13,Venezuela,Paraguay,0,1,FIFA World Cup qualification,MÃ©rida,Venezuela,False,Paraguay
2020-10-13,Peru,Brazil,2,4,FIFA World Cup qualification,Lima,Peru,False,Brazil
